playerid,season,name,team,position,games_played,mins_played,shifts,shots_on_goal,shot_attempts,points,goals,assists,primary_assists,secondary_assists,blocked_shots,hits,takeaways,giveaways,faceoffswon,faceoffslost,penalties,penalty_mins,penaltiesdrawn,penalityminutesdrawn,pp_points,pp_goals,pp_assists,pk_points,pk_goals,pk_assists
8482142,2020,Jamie Drysdale,ANA,D,24,469.73,586,28,69,8,3,5,1,4,23,7,6,19,0,0,4,6,2,4,1,0,1,0,0,0
8481479,2020,Brogan Rafferty,VAN,D,1,13.97,19,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8477499,2020,Rasmus Ristolainen,BUF,D,49,1090.72,1194,73,153,18,4,14,7,7,68,193,12,11,0,0,18,36,6,12,7,1,6,0,0,0
8477839,2020,Conor Sheary,WSH,L,53,726.17,939,88,144,22,14,8,4,4,20,24,25,8,3,7,7,14,11,24,3,1,2,0,0,0
8474013,2020,Ian Cole,MIN,D,54,857.83,1066,30,57,8,1,7,3,4,94,38,10,24,0,0,16,32,2,4,0,0,0,0,0,0
8479333,2020,Libor Hajek,NYR,D,44,671.93,904,33,56,4,2,2,1,1,48,26,5,17,0,0,6,10,5,10,0,0,0,0,0,0
8479525,2020,Ross Colton,T.B,C,30,316.93,441,46,74,12,9,3,2,1,6,36,5,4,101,107,3,6,8,16,0,0,0,0,0,0
8478038,2020,Devon Toews,COL,D,53,1312.32,1504,121,221,31,9,22,9,13,87,44,32,19,0,0,8,16,12,24,6,2,4,0,0,0
8477936,2020,Michael Dal Colle,NYI,L,26,309.53,424,19,41,4,1,3,1,2,9,32,4,5,1,3,2,4,2,4,0,0,0,0,0,0
8479458,2020,Nikita Zaitsev,OTT,D,55,1250.7,1506,70,175,17,4,13,9,4,110,114,7,60,0,0,13,26,6,12,0,0,0,1,0,1
8478057,2020,Dakota Joshua,STL,C,12,107.62,149,9,11,1,1,0,0,0,2,23,3,1,37,27,2,7,4,11,0,0,0,0,0,0
8475764,2020,Cam Fowler,ANA,D,56,1218.73,1527,75,181,23,5,18,5,13,36,27,21,28,0,0,9,18,4,8,3,0,3,0,0,0
8477953,2020,Kasperi Kapanen,PIT,R,40,621.27,843,68,112,30,11,19,8,11,8,41,16,21,0,1,2,7,5,13,4,1,3,0,0,0
8475246,2020,Kevin Connauton,FLA,D,7,99.5,135,5,12,1,0,1,0,1,3,12,0,5,0,0,2,7,1,5,0,0,0,0,0,0
8478500,2020,Ivan Provorov,PHI,D,56,1400.27,1708,126,252,26,7,19,8,11,106,56,5,56,0,0,15,28,7,14,10,0,10,0,0,0
8470655,2020,David Backes,ANA,R,15,191.02,289,30,49,4,3,1,0,1,16,31,5,5,81,79,2,4,0,0,0,0,0,0,0,0
8480185,2020,Eetu Luostarinen,FLA,C,44,577.43,821,35,64,8,3,5,1,4,26,55,23,10,190,206,6,12,13,26,0,0,0,0,0,0
8476889,2020,Radek Faksa,DAL,C,55,958.6,1375,94,144,14,6,8,4,4,45,100,18,21,423,337,14,30,5,10,2,1,1,1,1,0
8474009,2020,Nick Bonino,MIN,C,55,818.23,1030,66,103,27,10,17,8,9,50,11,22,8,365,326,8,16,4,8,4,2,2,0,0,0
8471218,2020,Blake Wheeler,WPG,R,50,917.02,1107,113,169,46,15,31,20,11,30,63,25,16,3,5,19,40,10,20,12,4,8,0,0,0
8482072,2020,Jack Ahcan,BOS,D,3,61.92,73,5,7,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479351,2020,Sam Steel,ANA,C,42,609.77,813,42,70,12,6,6,3,3,19,41,10,13,237,212,4,8,5,10,0,0,0,0,0,0
8480036,2020,Miro Heiskanen,DAL,D,55,1373.27,1565,121,262,27,8,19,8,11,52,47,16,48,0,0,6,12,16,32,9,3,6,0,0,0
8473415,2020,Alex Biega,DET,D,13,138.6,186,4,18,3,0,3,2,1,11,22,0,4,0,0,2,4,2,4,0,0,0,0,0,0
8471276,2020,David Krejci,BOS,C,51,873.92,1011,83,141,44,8,36,24,12,26,25,21,28,321,271,8,16,5,10,13,3,10,0,0,0
8474578,2020,Erik Karlsson,S.J,D,52,1227.3,1420,110,239,22,8,14,7,7,69,20,39,47,0,0,9,18,9,18,7,3,4,1,0,1
8477455,2020,Jacob de la Rose,STL,L,13,132.58,188,13,18,1,0,1,1,0,8,22,6,1,34,39,2,7,2,7,0,0,0,0,0,0
8476826,2020,Yanni Gourde,T.B,C,56,954.87,1194,117,179,36,17,19,17,2,21,51,18,13,314,334,14,34,15,36,6,2,4,0,0,0
8478975,2020,Mason Marchment,FLA,L,33,466.48,611,50,90,10,2,8,5,3,8,73,13,11,13,21,9,18,12,24,0,0,0,0,0,0
8476329,2020,Travis Boyd,VAN,C,39,418.38,614,23,49,10,5,5,2,3,15,18,8,6,75,85,1,2,8,16,1,1,0,0,0,0
8481524,2020,Bowen Byram,COL,D,19,332.65,422,21,43,2,0,2,1,1,13,33,1,5,0,0,10,23,3,9,0,0,0,0,0,0
8480748,2020,Kiefer Sherwood,COL,L,16,140.75,209,18,40,3,0,3,1,2,6,40,3,2,1,1,0,0,1,2,0,0,0,0,0,0
8477996,2020,Juho Lammikko,FLA,C,44,476.5,712,43,70,5,4,1,0,1,16,50,7,12,124,152,5,10,4,8,0,0,0,1,1,0
8477402,2020,Pavel Buchnevich,NYR,R,54,1011.57,1279,120,201,48,20,28,17,11,29,49,30,39,4,14,13,32,15,31,8,1,7,1,1,0
8479705,2020,Jeffrey Viel,S.J,L,11,79.95,120,10,15,0,0,0,0,0,0,22,0,1,0,0,7,23,5,19,0,0,0,0,0,0
8480839,2020,Rasmus Dahlin,BUF,D,56,1211.13,1244,115,210,23,5,18,9,9,45,80,13,36,0,0,13,26,13,28,11,1,10,0,0,0
8479933,2020,Gerald Mayhew,MIN,C,4,46.97,58,5,9,1,0,1,0,1,4,7,1,0,0,1,0,0,2,4,1,0,1,0,0,0
8479385,2020,Jordan Kyrou,STL,C,55,793.32,982,98,171,35,14,21,16,5,13,7,32,22,6,6,5,12,12,24,3,0,3,0,0,0
8481580,2020,Connor McMichael,WSH,C,1,9.9,13,1,2,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0
8481599,2020,Victor Soderstrom,ARI,D,4,65.23,83,6,14,2,1,1,0,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8475692,2020,Mats Zuccarello,MIN,R,42,700.65,765,74,143,35,11,24,15,9,19,12,18,18,11,21,4,8,7,14,6,3,3,0,0,0
8479983,2020,Mario Ferraro,S.J,D,56,1254.18,1527,58,106,17,1,16,7,9,96,155,30,20,1,0,11,22,5,10,4,0,4,0,0,0
8479580,2020,Dylan Gambrell,S.J,C,49,785.3,1041,48,97,12,5,7,2,5,54,77,9,13,279,358,5,13,8,19,0,0,0,1,1,0
8479466,2020,Patrick Russell,EDM,R,8,85.12,106,12,16,2,0,2,2,0,0,13,2,3,1,3,0,0,3,6,0,0,0,0,0,0
8481708,2020,Zac Jones,NYR,D,10,149.83,202,12,23,4,0,4,1,3,8,8,1,10,0,0,1,2,0,0,1,0,1,0,0,0
8475098,2020,Tyler Bozak,STL,C,31,462.3,633,35,56,17,5,12,8,4,20,17,12,10,217,165,5,10,3,6,4,1,3,3,2,1
8474091,2020,Brandon Sutter,VAN,C,43,649.2,989,65,94,12,9,3,2,1,28,18,23,14,276,221,1,2,9,18,0,0,0,1,1,0
8475913,2020,Mark Stone,VGK,R,55,1048.35,1222,98,173,61,21,40,26,14,33,31,58,24,12,18,10,28,10,26,16,6,10,1,1,0
8477974,2020,Ryan MacInnis,CBJ,C,16,159.58,212,14,23,0,0,0,0,0,3,19,3,5,28,31,0,0,1,2,0,0,0,0,0,0
8479968,2020,Vinni Lettieri,ANA,C,5,63.6,76,7,12,0,0,0,0,0,1,9,2,1,2,3,0,0,0,0,0,0,0,0,0,0
8482245,2020,Artem Zub,OTT,D,47,863.97,1112,39,85,14,3,11,6,5,70,89,8,36,0,0,13,26,5,10,0,0,0,0,0,0
8473986,2020,Alex Killorn,T.B,L,56,1002.82,1223,122,204,33,15,18,11,7,12,59,14,10,1,2,17,37,13,29,9,5,4,1,0,1
8474134,2020,Yannick Weber,PIT,D,2,22.63,31,1,3,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8476539,2020,Jonathan Marchessault,VGK,C,55,958.3,1116,176,331,44,18,26,17,9,14,44,29,22,41,47,14,39,12,27,4,2,2,0,0,0
8470601,2020,Braydon Coburn,NYI,D,19,304.85,425,18,38,2,0,2,1,1,20,27,4,14,0,0,7,14,1,2,0,0,0,1,0,1
8479353,2020,Brett Howden,NYR,C,42,527.4,766,33,54,7,1,6,3,3,35,57,6,6,119,135,4,11,9,21,0,0,0,0,0,0
8480883,2020,Ty Smith,N.J,D,48,965.07,1094,69,177,23,2,21,14,7,35,32,8,30,0,0,11,22,7,14,7,1,6,0,0,0
8480037,2020,Aleksi Heponiemi,FLA,C,9,110.13,150,15,21,2,1,1,0,1,1,0,6,3,0,0,1,2,2,4,0,0,0,0,0,0
8474574,2020,Tyler Myers,VAN,D,55,1214.78,1346,109,188,20,6,14,10,4,74,61,22,46,0,0,22,51,8,19,3,0,3,1,1,0
8479348,2020,Kale Clague,L.A,D,18,309.67,381,24,46,6,0,6,2,4,13,9,1,7,0,0,2,4,2,4,0,0,0,0,0,0
8475855,2020,Jesper Fast,CAR,R,46,703.65,937,38,69,18,6,12,5,7,23,78,5,11,12,25,7,14,7,14,4,1,3,0,0,0
8479381,2020,Nick Caamano,DAL,R,24,224.2,336,33,49,1,0,1,1,0,8,41,5,7,1,0,7,19,4,11,0,0,0,0,0,0
8479415,2020,Michael McLeod,N.J,C,48,669,990,56,95,15,9,6,3,3,20,77,25,21,308,290,13,40,8,28,0,0,0,0,0,0
8476468,2020,J.T. Miller,VAN,C,53,1111.15,1386,106,198,46,15,31,19,12,24,90,29,47,279,247,20,43,6,15,15,2,13,1,1,0
8476994,2020,Vinnie Hinostroza,CHI,L,26,318.62,407,33,54,12,4,8,7,1,3,37,10,13,3,17,4,8,6,12,0,0,0,0,0,0
8475729,2020,Mark Alt,L.A,D,2,27.17,36,3,4,0,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0
8475169,2020,Evander Kane,S.J,L,56,1130.37,1360,194,322,49,22,27,19,8,22,97,30,33,23,34,21,42,18,36,7,3,4,4,2,2
8475752,2020,Tyler Pitlick,ARI,C,38,620.62,875,56,126,11,6,5,4,1,42,81,15,5,6,9,8,16,6,12,1,0,1,1,1,0
8476374,2020,Sean Kuraly,BOS,C,47,662.12,876,88,133,9,4,5,3,2,21,99,24,13,230,170,10,20,9,18,0,0,0,0,0,0
8475747,2020,Patrik Nemeth,COL,D,52,936.75,1165,54,103,10,3,7,3,4,67,87,2,18,0,0,10,20,2,4,0,0,0,0,0,0
8470775,2020,Nate Thompson,WPG,C,44,426.3,632,20,38,5,2,3,2,1,20,60,8,10,142,142,2,4,1,2,0,0,0,1,0,1
8479367,2020,William Lockwood,VAN,R,2,28.38,40,3,4,0,0,0,0,0,1,6,0,1,0,0,1,2,1,2,0,0,0,0,0,0
8474000,2020,Steven Kampfer,BOS,D,20,334.3,446,28,49,5,2,3,2,1,24,20,6,5,0,0,2,4,3,6,1,1,0,0,0,0
8479718,2020,Alex Barre-Boulet,T.B,C,15,228.78,285,26,47,3,3,0,0,0,5,8,4,4,1,3,0,0,0,0,2,2,0,0,0,0
8471228,2020,Alexander Radulov,DAL,R,11,195.7,245,25,45,12,4,8,6,2,5,4,3,6,0,2,3,6,3,6,5,1,4,0,0,0
8479419,2020,Brett Murray,BUF,L,2,21.25,27,1,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8477401,2020,John Hayden,ARI,C,29,284.65,411,21,38,5,2,3,2,1,16,84,4,4,4,9,11,37,9,33,0,0,0,0,0,0
8477963,2020,Jayce Hawryluk,VAN,C,30,289.22,448,18,33,5,2,3,3,0,11,43,5,12,1,1,3,9,3,9,0,0,0,0,0,0
8478891,2020,Mason Appleton,WPG,C,56,808.13,1062,88,140,25,12,13,7,6,22,61,13,21,7,6,7,14,11,22,0,0,0,1,0,1
8470626,2020,Loui Eriksson,VAN,L,7,67.05,105,5,7,1,0,1,1,0,1,1,6,0,1,0,1,2,1,2,0,0,0,0,0,0
8477462,2020,Robert Hagg,PHI,D,34,532.23,756,29,77,5,2,3,2,1,31,100,5,20,0,0,9,18,3,6,0,0,0,0,0,0
8479336,2020,Carl Grundstrom,L.A,R,47,584.82,785,66,101,11,6,5,2,3,23,104,6,9,3,4,8,16,6,12,2,0,2,0,0,0
8477447,2020,Shea Theodore,VGK,D,53,1194.95,1344,161,348,42,8,34,15,19,43,22,25,35,0,0,7,14,6,12,14,0,14,0,0,0
8482109,2020,Alexis Lafreniere,NYR,L,56,779.4,1020,67,115,21,12,9,6,3,11,43,15,18,13,18,4,8,6,12,0,0,0,0,0,0
8475177,2020,Calvin de Haan,CHI,D,44,816.02,1006,58,132,10,1,9,4,5,82,96,15,33,0,0,7,14,6,12,1,0,1,0,0,0
8476191,2020,Kevan Miller,BOS,D,28,533.83,728,27,66,4,1,3,0,3,37,64,6,12,0,0,7,20,6,18,0,0,0,0,0,0
8478042,2020,Viktor Arvidsson,NSH,R,50,830.52,993,151,264,25,10,15,13,2,33,15,18,23,9,18,8,21,14,29,3,2,1,0,0,0
8478436,2020,David Kase,PHI,R,1,10.97,15,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8481559,2020,Jack Hughes,N.J,C,56,1067.4,1264,142,257,31,11,20,14,6,15,15,56,74,216,395,3,6,19,38,7,1,6,0,0,0
8482635,2020,Mike Hardman,CHI,L,8,87.9,127,5,10,3,1,2,1,1,6,38,2,1,1,1,0,0,1,2,0,0,0,0,0,0
8477947,2020,Sonny Milano,ANA,L,6,88.4,117,8,16,0,0,0,0,0,0,4,0,3,0,0,0,0,1,2,0,0,0,0,0,0
8477473,2020,Justin Bailey,VAN,R,3,20.4,36,6,7,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0
8480789,2020,Oliver Wahlstrom,NYI,R,44,545.42,731,94,179,21,12,9,6,3,14,57,12,9,5,7,9,21,10,23,9,3,6,0,0,0
8480144,2020,David Kampf,CHI,C,56,822.95,1113,63,100,12,1,11,6,5,14,45,31,8,411,367,9,18,12,24,0,0,0,0,0,0
8478021,2020,William Lagesson,EDM,D,19,268.85,329,11,29,2,0,2,2,0,14,15,3,7,0,0,3,9,3,9,0,0,0,0,0,0
8478452,2020,Caleb Jones,EDM,D,33,449.03,561,23,55,4,0,4,3,1,35,27,9,35,0,0,3,6,5,10,0,0,0,0,0,0
8480890,2020,Jan Jenik,ARI,R,2,24.17,32,3,4,2,2,0,0,0,0,2,1,0,12,11,0,0,0,0,0,0,0,0,0,0
8474207,2020,Nick Holden,VGK,D,17,269.33,351,23,46,2,0,2,2,0,20,28,3,0,0,0,1,2,1,2,0,0,0,0,0,0
8477502,2020,Samuel Morin,PHI,L,20,203.83,310,14,27,1,1,0,0,0,13,38,1,3,0,0,9,27,3,12,0,0,0,0,0,0
8475798,2020,Mikael Granlund,NSH,C,51,992.1,1214,75,132,27,13,14,9,5,42,46,23,27,244,226,7,14,13,26,6,5,1,0,0,0
8479368,2020,Max Jones,ANA,L,46,651.57,930,77,133,11,7,4,1,3,11,100,20,10,5,5,15,36,18,44,1,1,0,0,0,0
8474098,2020,Colton Sceviour,PIT,R,46,440.65,654,53,76,10,5,5,3,2,28,64,9,5,5,13,1,2,3,6,0,0,0,0,0,0
8480063,2020,David Farrance,NSH,D,2,36.25,45,3,4,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0
8479315,2020,Joey Anderson,TOR,R,1,9.6,13,0,0,0,0,0,0,0,3,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0
8477488,2020,Brett Pesce,CAR,D,55,1253.57,1409,89,231,25,4,21,13,8,82,17,21,26,0,0,10,20,17,34,5,1,4,0,0,0
8480072,2020,Lias Andersson,L.A,C,23,277.58,398,23,37,6,3,3,3,0,9,8,3,5,20,32,6,12,8,18,0,0,0,0,0,0
8480083,2020,C.J. Smith,BUF,L,1,7.95,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479639,2020,Dylan Coghlan,VGK,D,29,391.15,501,31,75,6,3,3,2,1,16,29,5,4,0,1,1,2,1,2,0,0,0,0,0,0
8474610,2020,Zac Dalpe,CBJ,C,12,127.48,198,22,31,3,2,1,0,1,8,11,5,2,18,22,0,0,1,2,0,0,0,0,0,0
8476437,2020,Victor Rask,MIN,C,54,780.25,912,53,103,23,10,13,7,6,10,21,20,24,218,262,1,2,6,12,6,1,5,0,0,0
8480946,2020,Dominik Kahun,EDM,C,48,615.37,758,69,112,15,9,6,4,2,12,13,11,16,16,14,1,2,4,8,1,0,1,0,0,0
8480833,2020,Vitali Kravtsov,NYR,R,20,247.63,334,23,42,4,2,2,0,2,6,7,7,13,0,2,2,4,0,0,0,0,0,0,0,0
8470638,2020,Patrice Bergeron,BOS,C,54,983.98,1265,182,298,48,23,25,11,14,36,49,35,14,714,433,7,16,3,8,11,6,5,4,3,1
8481618,2020,Alex Newhook,COL,C,6,82.07,109,8,21,3,0,3,1,2,1,3,2,0,16,21,1,2,1,2,0,0,0,0,0,0
8480813,2020,Joe Veleno,DET,C,5,75.52,93,8,16,1,1,0,0,0,4,7,1,0,17,17,2,4,1,2,1,1,0,0,0,0
8476300,2020,Nikita Nesterov,CGY,D,38,603.52,832,33,91,4,0,4,2,2,29,41,7,25,0,0,10,20,2,4,0,0,0,0,0,0
8478493,2020,Joel Eriksson Ek,MIN,C,56,956.18,1163,120,170,30,19,11,9,2,37,105,21,10,394,444,10,20,16,34,2,0,2,0,0,0
8476396,2020,Steven Fogarty,BUF,C,9,105.57,147,5,8,3,1,2,2,0,10,4,5,0,7,5,4,8,3,6,0,0,0,0,0,0
8471669,2020,Paul Stastny,WPG,C,56,974.93,1155,101,157,29,13,16,10,6,19,38,20,19,323,268,16,32,8,16,6,1,5,0,0,0
8480158,2020,Andreas Borgman,T.B,D,7,83.72,111,7,23,2,0,2,0,2,3,10,2,3,0,0,2,4,2,4,0,0,0,0,0,0
8478851,2020,Alexandre Carrier,NSH,D,19,380.9,490,31,68,3,1,2,1,1,31,22,10,9,0,0,4,8,5,10,0,0,0,0,0,0
8478856,2020,Conor Garland,ARI,R,49,878.2,1120,135,242,39,12,27,22,5,19,26,34,19,7,14,13,26,25,53,8,2,6,0,0,0
8474584,2020,Michael Del Zotto,CBJ,D,53,947.98,1184,77,126,13,4,9,3,6,54,125,9,28,0,0,4,8,1,2,0,0,0,0,0,0
8478444,2020,Brock Boeser,VAN,R,56,1081.9,1308,141,247,49,23,26,16,10,20,32,16,31,8,14,7,16,6,12,13,8,5,0,0,0
8480205,2020,Emil Bemstrom,CBJ,C,20,257.12,323,28,54,5,3,2,1,1,8,15,2,5,0,0,0,0,1,0,1,1,0,0,0,0
8475176,2020,Ryan Ellis,NSH,D,35,830.1,973,73,143,18,5,13,10,3,63,21,7,22,0,0,4,10,7,14,4,2,2,0,0,0
8479644,2020,Matt Luff,L.A,R,13,136.28,186,18,33,1,1,0,0,0,6,8,2,4,2,3,1,5,3,9,0,0,0,0,0,0
8477429,2020,Andrew Copp,WPG,C,55,1003.33,1269,114,176,39,15,24,13,11,41,67,22,25,123,109,10,20,13,24,12,6,6,1,0,1
8477942,2020,Kevin Fiala,MIN,L,50,845.62,932,162,290,40,20,20,12,8,13,27,41,45,5,10,15,33,16,32,12,5,7,0,0,0
8474157,2020,Max Pacioretty,VGK,L,48,861.08,1011,174,285,51,24,27,15,12,29,33,15,17,20,23,7,14,8,16,11,5,6,0,0,0
8473512,2020,Claude Giroux,PHI,C,54,977.28,1379,121,212,42,17,25,13,12,6,32,19,16,484,327,6,12,15,32,10,2,8,0,0,0
8476981,2020,Josh Anderson,MTL,R,52,853.93,1084,125,218,24,17,7,4,3,25,139,17,12,7,5,16,38,13,32,2,1,1,1,1,0
8476393,2020,Nick Cousins,NSH,C,52,695.78,877,61,97,18,5,13,6,7,15,48,8,15,19,17,14,31,18,39,3,0,3,0,0,0
8474190,2020,Wayne Simmonds,TOR,R,38,455.45,620,62,105,9,7,2,0,2,15,64,13,19,6,6,8,25,6,21,2,2,0,0,0,0
8477933,2020,Sam Reinhart,BUF,R,54,1055.18,1195,130,215,40,25,15,8,7,27,15,17,22,126,150,5,10,7,14,16,10,6,0,0,0
8480727,2020,Zach Whitecloud,VGK,D,51,908.68,1115,54,127,12,2,10,4,6,75,85,9,14,0,0,12,24,7,14,0,0,0,0,0,0
8475179,2020,Dmitry Kulikov,EDM,D,48,920.72,1132,51,110,4,0,4,1,3,49,93,8,31,0,0,14,28,2,4,0,0,0,0,0,0
8475765,2020,Vladimir Tarasenko,STL,R,24,418.08,500,65,111,14,4,10,7,3,15,30,10,9,0,0,0,0,3,6,4,2,2,0,0,0
8476459,2020,Mika Zibanejad,NYR,C,56,1125.62,1381,171,316,50,24,26,17,9,44,75,39,45,479,555,9,18,11,22,13,10,3,3,1,2
8476455,2020,Gabriel Landeskog,COL,L,54,1077.62,1203,155,271,52,20,32,12,20,28,81,16,35,287,221,18,34,15,32,14,8,6,0,0,0
8474641,2020,Adam Henrique,ANA,C,45,721.7,980,77,129,21,12,9,6,3,32,40,11,20,303,244,4,11,6,15,1,0,1,1,0,1
8474612,2020,Travis Hamonic,VAN,D,38,735.93,868,79,151,10,3,7,3,4,81,48,10,19,0,1,10,29,4,17,0,0,0,0,0,0
8470281,2020,Duncan Keith,CHI,D,54,1266.33,1406,110,198,15,4,11,7,4,91,32,27,63,0,0,14,30,0,0,6,1,5,0,0,0
8478133,2020,Jake Evans,MTL,C,47,556.48,833,55,91,13,3,10,6,4,26,79,12,16,204,202,8,19,13,29,0,0,0,2,1,1
8480865,2020,Noah Dobson,NYI,D,46,754.05,954,70,143,14,3,11,6,5,59,40,13,23,0,0,4,8,6,12,5,0,5,0,0,0
8478454,2020,Noah Juulsen,FLA,D,4,47.87,71,5,7,0,0,0,0,0,4,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0
8480873,2020,Rasmus Sandin,TOR,D,9,131.95,173,9,14,4,0,4,1,3,7,11,2,2,0,0,0,0,1,2,0,0,0,0,0,0
8480803,2020,Evan Bouchard,EDM,D,14,207.68,254,38,69,5,2,3,1,2,11,11,4,10,0,0,1,2,1,2,1,1,0,0,0,0
8480806,2020,Isac Lundestrom,ANA,C,41,624.82,869,52,88,9,6,3,2,1,19,16,18,13,189,209,7,14,1,2,0,0,0,0,0,0
8475170,2020,Brayden Schenn,STL,C,56,1072.03,1256,113,179,36,16,20,15,5,35,119,24,19,318,290,13,35,9,27,9,6,3,0,0,0
8471709,2020,Marc-Edouard Vlasic,S.J,D,51,893.2,1167,37,87,6,1,5,2,3,64,40,10,15,0,0,4,8,2,4,0,0,0,0,0,0
8481641,2020,Joel Kiviranta,DAL,L,26,316.43,481,31,54,11,6,5,4,1,11,40,7,3,1,6,3,6,2,4,1,1,0,0,0,0
8475220,2020,Marcus Foligno,MIN,L,39,581.28,727,40,62,26,11,15,7,8,17,109,15,14,2,9,17,49,11,37,0,0,0,1,1,0
8480821,2020,Filip Zadina,DET,R,49,823.48,960,97,169,19,6,13,8,5,22,22,17,17,5,10,0,0,11,22,6,3,3,0,0,0
8482240,2020,Mathias Brome,DET,L,26,354.85,478,22,38,2,1,1,1,0,7,19,12,10,1,2,4,8,4,8,0,0,0,0,0,0
8473446,2020,Erik Johnson,COL,D,4,53.7,71,5,8,1,0,1,1,0,5,7,1,3,0,0,1,2,0,0,0,0,0,0,0,0
8481533,2020,Trevor Zegras,ANA,C,24,369.45,465,53,101,13,3,10,8,2,4,7,6,12,42,54,6,12,6,12,0,0,0,0,0,0
8477215,2020,Danny DeKeyser,DET,D,47,850.68,1088,43,92,12,4,8,3,5,81,44,1,20,0,0,10,18,2,4,0,0,0,0,0,0
8474125,2020,Carl Gunnarsson,STL,D,12,173.12,256,6,17,2,0,2,0,2,16,9,1,2,0,0,3,6,1,2,0,0,0,0,0,0
8476902,2020,Esa Lindell,DAL,D,56,1298.15,1560,100,184,16,5,11,6,5,105,114,9,42,0,0,8,19,5,13,2,0,2,1,1,0
8480848,2020,Ty Dellandrea,DAL,C,26,324.42,482,31,59,5,3,2,2,0,10,47,4,6,46,55,10,23,6,15,3,2,1,0,0,0
8476525,2020,Colin Miller,BUF,D,48,863.93,1021,64,139,12,4,8,3,5,51,91,14,25,0,0,12,27,11,25,4,1,3,0,0,0
8479291,2020,Kevin Rooney,NYR,C,54,666.62,1027,62,91,14,8,6,3,3,35,110,11,13,196,241,10,29,11,31,0,0,0,1,1,0
8479984,2020,Cal Foote,T.B,D,35,449.92,595,40,79,3,1,2,1,1,30,39,1,5,0,0,8,19,5,13,0,0,0,0,0,0
8477392,2020,Hudson Fasching,ARI,R,5,47.32,68,7,9,0,0,0,0,0,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8471887,2020,Patric Hornqvist,FLA,R,44,739.37,871,145,199,32,14,18,8,10,23,77,17,9,2,12,13,29,9,21,12,8,4,0,0,0
8478049,2020,Ben Thomas,T.B,D,5,71.18,88,3,7,0,0,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8479376,2020,Victor Mete,OTT,D,28,442.37,589,20,42,5,1,4,1,3,35,19,7,10,0,0,4,8,0,0,0,0,0,0,0,0
8479407,2020,Jesper Bratt,N.J,L,46,739.5,1019,101,181,30,7,23,11,12,18,31,17,22,3,6,4,8,8,16,7,2,5,1,0,1
8476323,2020,Max McCormick,CAR,L,12,93.83,130,5,7,3,2,1,0,1,2,16,1,0,1,1,3,9,1,5,0,0,0,0,0,0
8480069,2020,Cale Makar,COL,D,44,1068.82,1191,104,225,44,8,36,22,14,36,49,32,21,0,0,6,12,13,26,21,3,18,0,0,0
8474736,2020,Zac Rinaldo,CGY,C,4,23.35,38,1,1,0,0,0,0,0,0,13,2,2,0,0,1,5,1,5,0,0,0,0,0,0
8478397,2020,Rasmus Andersson,CGY,D,56,1188.45,1591,96,197,21,5,16,8,8,68,49,16,39,0,0,17,34,15,30,6,1,5,0,0,0
8477494,2020,Jonathan Drouin,MTL,L,44,707.95,940,76,121,23,2,21,11,10,7,42,17,23,21,24,9,20,4,8,5,0,5,0,0,0
8480015,2020,Owen Tippett,FLA,R,45,516.57,683,86,134,18,7,11,8,3,5,58,17,17,2,1,2,6,4,8,3,2,1,0,0,0
8475728,2020,Johan Larsson,ARI,L,52,726.87,1013,58,106,14,8,6,2,4,35,77,22,6,296,313,9,24,15,36,0,0,0,0,0,0
8478841,2020,Colton White,N.J,D,2,28.53,44,3,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8477474,2020,Madison Bowey,CHI,D,2,22.28,28,0,1,1,0,1,0,1,1,4,1,2,0,0,0,0,1,2,0,0,0,0,0,0
8477680,2020,Josh Currie,PIT,R,1,7.4,12,0,2,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0
8478904,2020,Steven Lorentz,CAR,C,45,469.75,652,40,76,8,2,6,1,5,16,47,11,10,158,151,4,8,3,6,0,0,0,0,0,0
8475178,2020,Zack Kassian,EDM,R,27,320.08,400,18,38,5,2,3,3,0,3,73,3,7,0,2,6,15,1,5,0,0,0,0,0,0
